"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Significance","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000037466",244.839725592904,2.45684699305246,0.309253194645911,7.94445145785963,1.95051989392416e-15,5.99799138689389e-14,13.2219941622222,"Up-regulated","12",113120041,113129668,1,"protein_coding","Tedc1","tubulin epsilon and delta complex 1 [Source:MGI Symbol;Acc:MGI:2144738]"
"ENSMUSG00000029379",52.1634149559763,-2.24423378438839,0.282720219359301,-7.93800241622002,2.05463337768321e-15,6.28814882864496e-14,13.2014771879142,"Down-regulated","5",90933962,90937459,1,"protein_coding","Cxcl3","chemokine (C-X-C motif) ligand 3 [Source:MGI Symbol;Acc:MGI:3037818]"
"ENSMUSG00000040339",1414.00555988594,-1.52899291664521,0.192632086890677,-7.93737399269805,2.0650666306419e-15,6.30569640735989e-14,13.2002669425292,"Down-regulated","3",108878313,108934923,-1,"protein_coding","Fam102b","family with sequence similarity 102, member B [Source:MGI Symbol;Acc:MGI:3036259]"
"ENSMUSG00000045751",337.065855713947,1.78333724858435,0.225299219952959,7.91541687963543,2.46425984493412e-15,7.45956788573983e-14,13.1272863294005,"Up-regulated","4",24496451,24602950,1,"protein_coding","Mms22l","MMS22-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:2684980]"
"ENSMUSG00000038527",442.991229973746,1.15560559869512,0.146158180160112,7.90654069056681,2.64639824453786e-15,7.99846088403557e-14,13.0969935747428,"Up-regulated","6",124470072,124487602,1,"protein_coding","C1rl","complement component 1, r subcomponent-like [Source:MGI Symbol;Acc:MGI:2660692]"
"ENSMUSG00000105263",2967.97216461233,1.07764230630419,0.136619392321622,7.88791611491918,3.07274183009659e-15,9.18702534247649e-14,13.0368250856186,"Up-regulated","5",44295322,44300613,1,"TEC","Gm42427","predicted gene 42427 [Source:MGI Symbol;Acc:MGI:5662564]"
"ENSMUSG00000056592",260.218395429916,-1.0907521772227,0.13834826433426,-7.88410452759534,3.16799024873269e-15,9.44274884875324e-14,13.0249015612035,"Down-regulated","7",43211680,43224885,1,"protein_coding","Zfp658","zinc finger protein 658 [Source:MGI Symbol;Acc:MGI:2652821]"
"ENSMUSG00000038205",373.011516196611,-1.2508990449904,0.158738052168121,-7.88027210807373,3.26668901486069e-15,9.72202669445677e-14,13.0122431907867,"Down-regulated","3",97565509,97581128,1,"protein_coding","Prkab2","protein kinase, AMP-activated, beta 2 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336185]"
"ENSMUSG00000032400",356.009722551638,2.31439800537746,0.293917633401188,7.87430811345157,3.42633619765126e-15,1.01815623341215e-13,12.9921855755329,"Up-regulated","9",64044426,64080386,-1,"protein_coding","Zwilch","zwilch kinetochore protein [Source:MGI Symbol;Acc:MGI:1915264]"
"ENSMUSG00000051314",722.192817653401,1.03008266737151,0.131337981434662,7.84299146461266,4.39937905127072e-15,1.28955554272089e-13,12.8895599475333,"Up-regulated","7",30517773,30523200,-1,"protein_coding","Ffar2","free fatty acid receptor 2 [Source:MGI Symbol;Acc:MGI:2441731]"
"ENSMUSG00000038644",929.58789223713,1.26072254755177,0.160753391886629,7.84258753582562,4.41355852199619e-15,1.29176349874208e-13,12.888816991444,"Up-regulated","7",44182170,44198273,-1,"protein_coding","Pold1","polymerase (DNA directed), delta 1, catalytic subunit [Source:MGI Symbol;Acc:MGI:97741]"
"ENSMUSG00000079508",186.507504540759,1.06423260102837,0.136411669575403,7.80162433566659,6.11153504548978e-15,1.76743410824477e-13,12.7526567681727,"Up-regulated","X",93410723,93460699,1,"protein_coding","Apoo","apolipoprotein O [Source:MGI Symbol;Acc:MGI:1915566]"
"ENSMUSG00000038393",11904.4492591852,-1.3414902785043,0.172083441126543,-7.79558027037493,6.41131658185517e-15,1.85137483583616e-13,12.7325056435622,"Down-regulated","3",96465273,96469199,1,"protein_coding","Txnip","thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549]"
"ENSMUSG00000030589",786.862662429115,-1.36547415513932,0.175587037743877,-7.77662276603296,7.44862972113281e-15,2.13820782866315e-13,12.6699500846955,"Down-regulated","7",28834276,28853386,1,"protein_coding","Rasgrp4","RAS guanyl releasing protein 4 [Source:MGI Symbol;Acc:MGI:2386851]"
"ENSMUSG00000005465",182.384716368147,-1.18392670545068,0.152388940074971,-7.76911175357097,7.90384127276024e-15,2.25887134257092e-13,12.6461085042734,"Down-regulated","8",84756923,84769218,-1,"protein_coding","Il27ra","interleukin 27 receptor, alpha [Source:MGI Symbol;Acc:MGI:1355318]"
"ENSMUSG00000079470",96.2166567543831,1.77822485579777,0.229077322231097,7.76255300384497,8.32365666394949e-15,2.37187600597059e-13,12.6249080182295,"Up-regulated","1",78635755,78649229,1,"protein_coding","Utp14b","UTP14B small subunit processome component [Source:MGI Symbol;Acc:MGI:2445092]"
"ENSMUSG00000028047",223.143949261818,-1.56110985128781,0.201136553875904,-7.76144276714104,8.39686107924663e-15,2.38923277033791e-13,12.6217415371699,"Down-regulated","3",89122487,89134144,1,"protein_coding","Thbs3","thrombospondin 3 [Source:MGI Symbol;Acc:MGI:98739]"
"ENSMUSG00000029283",235.578035903585,1.63966853346304,0.21186096396735,7.73936124313929,9.99175165657678e-15,2.83474017071406e-13,12.5474867419197,"Up-regulated","5",107112188,107132298,1,"protein_coding","Cdc7","cell division cycle 7 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1309511]"
"ENSMUSG00000025351",2974.19563738048,1.46989224437788,0.189930706488436,7.73909744008335,1.00125027171546e-14,2.83648655692685e-13,12.5472192703635,"Up-regulated","10",128736858,128748691,1,"protein_coding","Cd63","CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]"
"ENSMUSG00000003585",817.777250573353,-1.17894570827206,0.15308299280032,-7.70135001090464,1.34636145385605e-14,3.77564047535909e-13,12.4230093668637,"Down-regulated","11",4047039,4073415,-1,"protein_coding","Sec14l2","SEC14-like lipid binding 2 [Source:MGI Symbol;Acc:MGI:1915065]"
"ENSMUSG00000063445",286.765676349327,1.19280593819573,0.155268317550555,7.6822236307633,1.5635058653962e-14,4.36568577415369e-13,12.3599475264057,"Up-regulated","16",4527923,4537220,-1,"protein_coding","Nmral1","NmrA-like family domain containing 1 [Source:MGI Symbol;Acc:MGI:1915074]"
"ENSMUSG00000015668",339.76307459929,1.11778897468454,0.145721413250953,7.67072559720202,1.71026075875333e-14,4.74817251223032e-13,12.3234735104949,"Up-regulated","X",99666489,99670174,-1,"protein_coding","Pdzd11","PDZ domain containing 11 [Source:MGI Symbol;Acc:MGI:1919871]"
"ENSMUSG00000105987",2631.17841190653,1.419313552385,0.185591417095787,7.64751718907597,2.04896865105549e-14,5.66424705044272e-13,12.2468578128211,"Up-regulated","5",23903294,23917684,-1,"lncRNA","AI506816","expressed sequence AI506816 [Source:MGI Symbol;Acc:MGI:2140929]"
"ENSMUSG00000030086",109.434613272245,1.43183765520093,0.187402808124729,7.64042796118585,2.16500903600104e-14,5.95117193856355e-13,12.2253975021145,"Up-regulated","6",89360128,89572634,-1,"protein_coding","Chchd6","coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:MGI Symbol;Acc:MGI:1913348]"
"ENSMUSG00000034932",220.691184316507,1.00860352578994,0.132215459483191,7.62848406481667,2.37530197438089e-14,6.5016364183265e-13,12.1869773205873,"Up-regulated","10",81100547,81102768,-1,"protein_coding","Mrpl54","mitochondrial ribosomal protein L54 [Source:MGI Symbol;Acc:MGI:1913297]"
"ENSMUSG00000024841",717.078585365611,1.26683734268645,0.166171368314507,7.62368003306531,2.46544041491513e-14,6.71996760497344e-13,12.1726328205496,"Up-regulated","19",5416769,5421554,1,"protein_coding","Eif1ad","eukaryotic translation initiation factor 1A domain containing [Source:MGI Symbol;Acc:MGI:1917110]"
"ENSMUSG00000029096",219.844568134203,-1.52136352045328,0.199573742929644,-7.62306452803065,2.47722964291691e-14,6.74264438101503e-13,12.1711697451781,"Down-regulated","5",35809367,35837126,-1,"protein_coding","Htra3","HtrA serine peptidase 3 [Source:MGI Symbol;Acc:MGI:1925808]"
"ENSMUSG00000028393",210.288241682131,1.12340612955713,0.147400988414523,7.62142874101952,2.50883126583468e-14,6.81910864618617e-13,12.1662723900564,"Up-regulated","4",62427406,62438155,-1,"protein_coding","Alad","aminolevulinate, delta-, dehydratase [Source:MGI Symbol;Acc:MGI:96853]"
"ENSMUSG00000063052",376.004282589445,1.16264283958763,0.152733840467624,7.61221505350731,2.6943774569097e-14,7.31320272312613e-13,12.1358923876978,"Up-regulated","3",157742299,157774124,1,"protein_coding","Lrrc40","leucine rich repeat containing 40 [Source:MGI Symbol;Acc:MGI:1914394]"
"ENSMUSG00000015980",53.342997782234,2.22049520294628,0.292320974054842,7.59608580987315,3.05222173533409e-14,8.26140351037363e-13,12.0829461651456,"Up-regulated","7",138792904,138822895,1,"protein_coding","Lrrc27","leucine rich repeat containing 27 [Source:MGI Symbol;Acc:MGI:1923862]"
"ENSMUSG00000037443",4667.16406396115,1.36585691591179,0.179902453362859,7.59220839060429,3.14498680412158e-14,8.50065000713473e-13,12.0705478644365,"Up-regulated","4",133857169,133914423,-1,"protein_coding","Cep85","centrosomal protein 85 [Source:MGI Symbol;Acc:MGI:1917262]"
"ENSMUSG00000027199",361.662538295588,1.53442174921903,0.202815125736305,7.56561791754153,3.86025157737908e-14,1.03762280988638e-12,11.983960489797,"Up-regulated","2",122424948,122441784,-1,"protein_coding","Gatm","glycine amidinotransferase (L-arginine:glycine amidinotransferase) [Source:MGI Symbol;Acc:MGI:1914342]"
"ENSMUSG00000028587",104.311642551486,3.22142874336586,0.426243401386002,7.55772108821119,4.1019242960554e-14,1.09802750371268e-12,11.959386781415,"Up-regulated","4",108436620,108472030,1,"protein_coding","Orc1","origin recognition complex, subunit 1 [Source:MGI Symbol;Acc:MGI:1328337]"
"ENSMUSG00000034563",3957.58081347596,-1.04675769399869,0.13873131697837,-7.5452155778345,4.5153994272108e-14,1.20373487610994e-12,11.9194691563686,"Down-regulated","9",72892711,72923622,1,"protein_coding","Ccpg1","cell cycle progression 1 [Source:MGI Symbol;Acc:MGI:1196419]"
"ENSMUSG00000078762",357.659347902437,1.34067487938919,0.178016444145592,7.53118559256644,5.02816592438198e-14,1.33493683844863e-12,11.8745392821362,"Up-regulated","7",30353136,30364419,-1,"protein_coding","Haus5","HAUS augmin-like complex, subunit 5 [Source:MGI Symbol;Acc:MGI:1919159]"
"ENSMUSG00000028864",240.779001904704,-1.39297259065752,0.185052844847368,-7.5274313767316,5.17481888099383e-14,1.37199768258164e-12,11.8626466221882,"Down-regulated","5",16758493,16825150,1,"protein_coding","Hgf","hepatocyte growth factor [Source:MGI Symbol;Acc:MGI:96079]"
"ENSMUSG00000006763",175.856639395778,1.25862108342655,0.168362259131739,7.47567233842895,7.68101234359424e-14,2.01992955190001e-12,11.6946637769665,"Up-regulated","7",46335532,46360104,-1,"protein_coding","Saal1","serum amyloid A-like 1 [Source:MGI Symbol;Acc:MGI:1926185]"
"ENSMUSG00000040034",113.989555651072,1.44347077900198,0.193222537432148,7.4705093835592,7.98849737937866e-14,2.09512089164433e-12,11.6787909125262,"Up-regulated","10",7543267,7554645,1,"protein_coding","Nup43","nucleoporin 43 [Source:MGI Symbol;Acc:MGI:1917162]"
"ENSMUSG00000021176",73.3696980342828,2.10650841311784,0.282680120693923,7.4519156421286,9.19945446509286e-14,2.3997610479814e-12,11.6198320002507,"Up-regulated","12",99659304,99850698,-1,"protein_coding","Efcab11","EF-hand calcium binding domain 11 [Source:MGI Symbol;Acc:MGI:1926017]"
"ENSMUSG00000023953",593.84602074038,1.28953359707458,0.173053473161841,7.45164817275062,9.21812829586405e-14,2.40140891825499e-12,11.6195338808341,"Up-regulated","17",46482281,46513571,-1,"protein_coding","Polh","polymerase (DNA directed), eta (RAD 30 related) [Source:MGI Symbol;Acc:MGI:1891457]"
"ENSMUSG00000042207",260.078328354889,-1.54630443393136,0.207767368173858,-7.44247976726269,9.88125971082088e-14,2.56043201626791e-12,11.5916867509179,"Down-regulated","1",134487909,134563023,1,"protein_coding","Kdm5b","lysine (K)-specific demethylase 5B [Source:MGI Symbol;Acc:MGI:1922855]"
"ENSMUSG00000044469",54.6594024435601,1.97503612428889,0.265581558189163,7.43664634606201,1.03273544829421e-13,2.67246081253657e-12,11.5730886543227,"Up-regulated","17",56469477,56480955,1,"protein_coding","Tnfaip8l1","tumor necrosis factor, alpha-induced protein 8-like 1 [Source:MGI Symbol;Acc:MGI:1913693]"
"ENSMUSG00000002885",241.684483884217,-2.18037339711085,0.29326854136716,-7.43473332307101,1.04779129175075e-13,2.70781595264416e-12,11.5673808575155,"Down-regulated","8",84449880,84467955,-1,"protein_coding","Adgre5","adhesion G protein-coupled receptor E5 [Source:MGI Symbol;Acc:MGI:1347095]"
"ENSMUSG00000028560",2098.09955851075,1.15794189392438,0.156090387585752,7.41840616731272,1.18538110768321e-13,3.05526478073149e-12,11.514951146198,"Up-regulated","4",98812047,98823780,1,"protein_coding","Usp1","ubiquitin specific peptidase 1 [Source:MGI Symbol;Acc:MGI:2385198]"
"ENSMUSG00000054752",116.090554390398,1.78411769356022,0.24056065115545,7.41649843808965,1.20257299083582e-13,3.09547066276866e-12,11.5092733076446,"Up-regulated","4",53631471,53707009,1,"protein_coding","Fsd1l","fibronectin type III and SPRY domain containing 1-like [Source:MGI Symbol;Acc:MGI:2442443]"
"ENSMUSG00000025153",3209.76208828805,1.30611502036427,0.17627856379049,7.40938088148146,1.26890390259331e-13,3.25757971505924e-12,11.4871049480216,"Up-regulated","11",120696672,120715373,-1,"protein_coding","Fasn","fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485]"
"ENSMUSG00000058290",970.114640365896,2.13092394507716,0.287811957980472,7.40387564168457,1.32266295634832e-13,3.39111238702814e-12,11.4696578167517,"Up-regulated","15",102204701,102232792,1,"protein_coding","Espl1","extra spindle pole bodies 1, separase [Source:MGI Symbol;Acc:MGI:2146156]"
"ENSMUSG00000026809",98.621384436555,1.38613867937244,0.187289393790772,7.40105273083933,1.35109063500809e-13,3.45943285912348e-12,11.4609950937916,"Up-regulated","2",28582092,28589739,-1,"protein_coding","Spaca9","sperm acrosome associated 9 [Source:MGI Symbol;Acc:MGI:1917237]"
"ENSMUSG00000035439",696.684259202394,1.13091870309176,0.153034939616257,7.38993791827929,1.46897384157842e-13,3.74891114015685e-12,11.4260948534693,"Up-regulated","8",71701205,71725578,-1,"protein_coding","Haus8","4HAUS augmin-like complex, subunit 8 [Source:MGI Symbol;Acc:MGI:1923728]"
"ENSMUSG00000033216",220.051733302832,1.04415754677776,0.141315437160588,7.38884277441823,1.48112176719671e-13,3.75849649659933e-12,11.4249858502358,"Up-regulated","6",88234316,88423521,-1,"protein_coding","Eefsec","eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:MGI Symbol;Acc:MGI:2137092]"
"ENSMUSG00000021109",2813.88924053281,1.05019230689161,0.142243282874732,7.38307135259572,1.54679075418431e-13,3.91309220710928e-12,11.4074799183741,"Up-regulated","12",73948149,73994304,1,"protein_coding","Hif1a","hypoxia inducible factor 1, alpha subunit [Source:MGI Symbol;Acc:MGI:106918]"
"ENSMUSG00000039239",126.059872995345,-2.77386492220625,0.37576977279008,-7.38182026087512,1.56139893712947e-13,3.93569739872557e-12,11.4049783002599,"Down-regulated","1",186354989,186438186,-1,"protein_coding","Tgfb2","transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]"
"ENSMUSG00000031256",957.747017788645,1.02707770403107,0.139191632363493,7.37887534323114,1.59632202625909e-13,4.01331465178774e-12,11.396496789387,"Up-regulated","X",132959936,132987568,1,"protein_coding","Cstf2","cleavage stimulation factor, 3' pre-RNA subunit 2 [Source:MGI Symbol;Acc:MGI:1343054]"
"ENSMUSG00000043008",1273.42791156267,1.27147120173235,0.1723085284671,7.37903813028689,1.59437169094235e-13,4.01331465178774e-12,11.396496789387,"Up-regulated","16",19765246,19801787,-1,"protein_coding","Klhl6","kelch-like 6 [Source:MGI Symbol;Acc:MGI:2686922]"
"ENSMUSG00000121503",419.041250582861,-1.10234264036296,0.149649606529918,-7.36615796007846,1.75615722733376e-13,4.39808757165003e-12,11.3567361275205,"Down-regulated","17",34193608,34197811,-1,"lncRNA","H2-K2","histocompatibility 2, K region locus 2 [Source:NCBI gene (formerly Entrezgene);Acc:630499]"
"ENSMUSG00000111083",114.768808079534,1.57114324864978,0.213635067120104,7.35433217883885,1.91884013189739e-13,4.79932292449086e-12,11.3188200273949,"Up-regulated","10",50300182,50300436,1,"TEC","Gm48274","predicted gene, 48274 [Source:MGI Symbol;Acc:MGI:6097700]"
"ENSMUSG00000026821",4372.38816066058,-1.1302290221315,0.154333775479942,-7.32327721923957,2.41987174904285e-13,5.98317908026701e-12,11.2230679982598,"Down-regulated","2",28403137,28443093,1,"protein_coding","Ralgds","ral guanine nucleotide dissociation stimulator [Source:MGI Symbol;Acc:MGI:107485]"
"ENSMUSG00000064147",6011.57766481824,-1.11568015459324,0.152522950420863,-7.31483459711927,2.57698615171696e-13,6.36355131797553e-12,11.1963004492324,"Down-regulated","17",29333119,29367954,1,"protein_coding","Rab44","RAB44, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:3045302]"
"ENSMUSG00000015880",672.875607509733,1.87690684920194,0.257682096246351,7.28380774816256,3.24527401894836e-13,7.9632140510407e-12,11.0989116102895,"Up-regulated","5",45827261,45857888,1,"protein_coding","Ncapg","non-SMC condensin I complex, subunit G [Source:MGI Symbol;Acc:MGI:1930197]"
"ENSMUSG00000105353",400.047023330287,1.72483447193913,0.237180446437316,7.2722456587288,3.53559860476955e-13,8.64287085347063e-12,11.0633419764184,"Up-regulated","5",44293962,44294263,1,"lncRNA","Gm42428","predicted gene 42428 [Source:MGI Symbol;Acc:MGI:5662565]"
"ENSMUSG00000019303",108.884322822696,1.76358797163629,0.242989731345731,7.25787037118462,3.9323211965856e-13,9.57653259830132e-12,11.0187917086677,"Up-regulated","11",100982649,100986262,-1,"protein_coding","Psmc3ip","proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein [Source:MGI Symbol;Acc:MGI:1098610]"
"ENSMUSG00000037548",363.546508895384,-1.26815023920731,0.174829264141209,-7.25364969896016,4.056885335764e-13,9.86752310578693e-12,11.0057918479875,"Down-regulated","17",34362281,34370529,1,"protein_coding","H2-DMb2","histocompatibility 2, class II, locus Mb2 [Source:MGI Symbol;Acc:MGI:95923]"
"ENSMUSG00000024424",377.714462225427,-1.17344803218207,0.161782037744093,-7.25326524838457,4.06842225743599e-13,9.88321476887637e-12,11.0051017670226,"Down-regulated","18",12732953,12871920,1,"protein_coding","Ttc39c","tetratricopeptide repeat domain 39C [Source:MGI Symbol;Acc:MGI:1919997]"
"ENSMUSG00000021368",120.063053470872,1.19257750534529,0.164558231858579,7.24714583935361,4.25645584920617e-13,1.03270865135422e-11,10.9860221847302,"Up-regulated","13",43305216,43324977,-1,"protein_coding","Tbc1d7","TBC1 domain family, member 7 [Source:MGI Symbol;Acc:MGI:1914296]"
"ENSMUSG00000026974",495.699872017075,1.15949290791923,0.16024258383048,7.2358600329726,4.62588216624035e-13,1.1195441347287e-11,10.9509587809672,"Up-regulated","2",24839804,24852087,1,"protein_coding","Zmynd19","zinc finger, MYND domain containing 19 [Source:MGI Symbol;Acc:MGI:1914437]"
"ENSMUSG00000021676",1656.31208391338,-1.25009361289841,0.172901852666724,-7.23007644867766,4.8272222023349e-13,1.1653693947848e-11,10.9335363916437,"Down-regulated","13",95763682,96028991,-1,"protein_coding","Iqgap2","IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975]"
"ENSMUSG00000026274",262.443601125579,2.07250801985056,0.286672718144631,7.22952652510502,4.84680839306129e-13,1.16864608325996e-11,10.9323169921393,"Up-regulated","1",93236492,93271204,-1,"protein_coding","Pask","PAS domain containing serine/threonine kinase [Source:MGI Symbol;Acc:MGI:2155936]"
"ENSMUSG00000026605",1068.58023238169,1.72178013630467,0.238293370444367,7.22546386034117,4.99394269908661e-13,1.20263051318524e-11,10.9198677814153,"Up-regulated","1",189372803,189420283,-1,"protein_coding","Cenpf","centromere protein F [Source:MGI Symbol;Acc:MGI:1313302]"
"ENSMUSG00000030929",288.844494801603,1.07108987654615,0.149041047971842,7.1865428425363,6.64524447575347e-13,1.59043942292848e-11,10.7984828677631,"Up-regulated","7",119367902,119393281,-1,"protein_coding","Eri2","exoribonuclease 2 [Source:MGI Symbol;Acc:MGI:1918401]"
"ENSMUSG00000025466",171.237548792334,1.01853151726958,0.141868250695331,7.17941831436919,7.00086363002867e-13,1.66938385013469e-11,10.7774437922433,"Up-regulated","7",139676683,139682354,-1,"protein_coding","Fuom","fucose mutarotase [Source:MGI Symbol;Acc:MGI:1916314]"
"ENSMUSG00000007029",2107.28628536479,1.11941445652053,0.155937607631743,7.17860478637136,7.04264029349445e-13,1.67728764048739e-11,10.7753924532172,"Up-regulated","17",35219963,35235298,1,"protein_coding","Vars","valyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:90675]"
"ENSMUSG00000118012",474.820558237646,1.21886369018364,0.169976091467222,7.17079490216823,7.45635405769145e-13,1.77364485626898e-11,10.7511333362537,"Up-regulated","18",82712412,82719461,1,"lncRNA","Gm46620","predicted gene, 46620 [Source:MGI Symbol;Acc:MGI:5826257]"
"ENSMUSG00000033166",564.944473337898,1.00746164661939,0.140559092529182,7.16753095435805,7.63624056341848e-13,1.81199876812545e-11,10.7418421019111,"Up-regulated","14",99312642,99337206,-1,"protein_coding","Dis3","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:MGI Symbol;Acc:MGI:1919912]"
"ENSMUSG00000071076",4640.67321186079,-1.09859568781981,0.153285801867136,-7.16697616111925,7.66723767249208e-13,1.81713532838062e-11,10.7406127280687,"Down-regulated","8",71151599,71153265,1,"protein_coding","Jund","jun D proto-oncogene [Source:MGI Symbol;Acc:MGI:96648]"
"ENSMUSG00000021938",611.058302026399,1.40728811389035,0.19668572878759,7.15500876736284,8.36675747686301e-13,1.97569337552073e-11,10.7042804563336,"Up-regulated","14",56958167,57015773,-1,"protein_coding","Pspc1","paraspeckle protein 1 [Source:MGI Symbol;Acc:MGI:1913895]"
"ENSMUSG00000040026",16.6445209365276,5.66854552082476,0.793352608273386,7.14505184921684,8.99619260331648e-13,2.11661025487715e-11,10.674359104068,"Up-regulated","7",46361422,46365124,-1,"protein_coding","Saa3","serum amyloid A 3 [Source:MGI Symbol;Acc:MGI:98223]"
"ENSMUSG00000048416",32.9441723378342,2.70777475762619,0.379534158861356,7.13446917597564,9.71613847201879e-13,2.27498114536401e-11,10.6430221983468,"Up-regulated","3",67281430,67307336,1,"protein_coding","Mlf1","myeloid leukemia factor 1 [Source:MGI Symbol;Acc:MGI:1341819]"
"ENSMUSG00000050107",210.935467636868,1.31603690190415,0.185193610483083,7.1062759588262,1.19215930610895e-12,2.77134257833987e-11,10.5573097857708,"Up-regulated","11",73026311,73029120,-1,"protein_coding","Haspin","histone H3 associated protein kinase [Source:MGI Symbol;Acc:MGI:1194498]"
"ENSMUSG00000018012",169.3445766885,-1.07643413696283,0.151645997611996,-7.09833529347088,1.26268549569511e-12,2.91437410015899e-11,10.535454701294,"Down-regulated","11",120612296,120614795,1,"protein_coding","Rac3","Rac family small GTPase 3 [Source:MGI Symbol;Acc:MGI:2180784]"
"ENSMUSG00000051517",229.608350907583,1.53991908475134,0.217102226690252,7.09305983742122,1.31178702337865e-12,3.02411257560389e-11,10.5194020458251,"Up-regulated","4",43496142,43499695,-1,"protein_coding","Arhgef39","Rho guanine nucleotide exchange factor (GEF) 39 [Source:MGI Symbol;Acc:MGI:3036286]"
"ENSMUSG00000026646",94.253405842463,1.91397071640821,0.269873630358813,7.09209978708729,1.32092206636476e-12,3.04156391442332e-11,10.5169030529838,"Up-regulated","2",3456852,3476068,-1,"protein_coding","Suv39h2","suppressor of variegation 3-9 2 [Source:MGI Symbol;Acc:MGI:1890396]"
"ENSMUSG00000030795",5189.58367187877,1.3363841190076,0.188461369289277,7.09102413957488,1.33123119127854e-12,3.05805519755404e-11,10.5145546798862,"Up-regulated","7",127566629,127584873,1,"protein_coding","Fus","fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]"
"ENSMUSG00000112980",101.799679996776,1.78213893009079,0.251317937696096,7.09117282446358,1.32980149087485e-12,3.05805519755404e-11,10.5145546798862,"Up-regulated","12",116365567,116368830,-1,"lncRNA","D430020J02Rik","RIKEN cDNA D430020J02 gene [Source:MGI Symbol;Acc:MGI:2442237]"
"ENSMUSG00000031167",5198.21884510341,1.10675635099326,0.156161326471252,7.087262742975,1.36790532703337e-12,3.13859175036205e-11,10.5032651711096,"Up-regulated","X",8005214,8012119,-1,"protein_coding","Rbm3","RNA binding motif (RNP1, RRM) protein 3 [Source:MGI Symbol;Acc:MGI:1099460]"
"ENSMUSG00000069792",274.216973786319,1.70372989536694,0.240529067703723,7.08325988052949,1.40802265658222e-12,3.21923674211986e-11,10.492247084198,"Up-regulated","11",83594817,83597094,1,"protein_coding","Wfdc17","WAP four-disulfide core domain 17 [Source:MGI Symbol;Acc:MGI:3649773]"
"ENSMUSG00000031107",148.249505022099,1.11462736216358,0.157415180625044,7.08081239520711,1.43311807261641e-12,3.26892213887645e-11,10.4855954235796,"Up-regulated","X",47783881,47799600,1,"protein_coding","Rbmx2","RNA binding motif protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1919414]"
"ENSMUSG00000031629",174.157470670463,2.37098714472627,0.334968628847526,7.07823640943258,1.4600050685887e-12,3.32245181533404e-11,10.478541308801,"Up-regulated","8",47005063,47033042,1,"protein_coding","Cenpu","centromere protein U [Source:MGI Symbol;Acc:MGI:1919126]"
"ENSMUSG00000030156",224.516962404944,-1.2458865999643,0.176935530541991,-7.04147208956782,1.90219322372533e-12,4.29352184783717e-11,10.3671863228268,"Down-regulated","6",129244288,129252399,-1,"protein_coding","Cd69","CD69 antigen [Source:MGI Symbol;Acc:MGI:88343]"
"ENSMUSG00000071757",253.832237574418,-1.08702244681029,0.154540050101545,-7.03392063155169,2.00809379999857e-12,4.52729639317543e-11,10.3441610721699,"Down-regulated","15",57558061,57703228,1,"protein_coding","Zhx2","zinc fingers and homeoboxes 2 [Source:MGI Symbol;Acc:MGI:2683087]"
"ENSMUSG00000073418",108.892080785748,3.74287307787945,0.532633546048422,7.02710729665379,2.10859220322198e-12,4.73191465097182e-11,10.3249630972956,"Up-regulated","17",34947354,34962856,-1,"protein_coding","C4b","complement component 4B (Chido blood group) [Source:MGI Symbol;Acc:MGI:88228]"
"ENSMUSG00000005045",1404.74112343668,-1.07005494205594,0.152307015571817,-7.02564447237414,2.13080401136827e-12,4.77624511613966e-11,10.320913393383,"Down-regulated","4",152423108,152474651,1,"protein_coding","Chd5","chromodomain helicase DNA binding protein 5 [Source:MGI Symbol;Acc:MGI:3036258]"
"ENSMUSG00000026811",285.178139384859,-1.20599980150742,0.172106828384433,-7.00727456794213,2.43005103796116e-12,5.41578117795152e-11,10.2663388914293,"Down-regulated","2",32489721,32510818,1,"protein_coding","St6galnac6","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:MGI Symbol;Acc:MGI:1355316]"
"ENSMUSG00000026785",158.085507647443,1.26534813958083,0.180623832035277,7.00543292279224,2.46223278507173e-12,5.48121786312531e-11,10.2611229355901,"Up-regulated","2",29967696,29981034,1,"protein_coding","Pkn3","protein kinase N3 [Source:MGI Symbol;Acc:MGI:2388285]"
