"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Significance","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000043439",131.62316949165,1.27697515077235,0.213411029346221,5.98364177654889,2.18202931203641e-09,7.47788320617455e-08,7.12622132218662,"Up-regulated","11",97518215,97520528,-1,"protein_coding","Epop","elongin BC and polycomb repressive complex 2 associated protein [Source:MGI Symbol;Acc:MGI:2143991]"
"ENSMUSG00000027932",51.8799016148215,-2.11609249715827,0.353696248890345,-5.98279598326842,2.19339434253135e-09,7.50438643847854e-08,7.12468481005309,"Down-regulated","3",90292546,90297245,-1,"protein_coding","Slc27a3","solute carrier family 27 (fatty acid transporter), member 3 [Source:MGI Symbol;Acc:MGI:1347358]"
"ENSMUSG00000048329",81.9758819583392,1.83222749511541,0.307402325334587,5.96035665351963,2.51688003139335e-09,8.52644686044978e-08,7.06923191026008,"Up-regulated","11",68447012,68449071,1,"protein_coding","Mfsd6l","major facilitator superfamily domain containing 6-like [Source:MGI Symbol;Acc:MGI:2384904]"
"ENSMUSG00000074166",141.008549571052,-1.17471705075624,0.197266604539936,-5.95497171706232,2.6011681066161e-09,8.74034779239378e-08,7.05847128575092,"Down-regulated","7",41128298,41149314,-1,"protein_coding","AW146154","expressed sequence AW146154 [Source:MGI Symbol;Acc:MGI:2142212]"
"ENSMUSG00000075391",9.65561086605696,7.08822070411945,1.19101969018902,5.95138834606042,2.6587737561174e-09,8.90495294492156e-08,7.05036837107046,"Up-regulated","2",35230421,35230975,1,"processed_pseudogene","Glo1-ps","glyoxalase 1, pseudogene [Source:MGI Symbol;Acc:MGI:3649615]"
"ENSMUSG00000026669",412.187438106797,-1.02006671126212,0.172155714321222,-5.92525618614552,3.11810897072732e-09,1.02932463067221e-07,6.98744763488273,"Down-regulated","2",4994525,5017602,-1,"protein_coding","Mcm10","minichromosome maintenance 10 replication initiation factor [Source:MGI Symbol;Acc:MGI:1917274]"
"ENSMUSG00000041633",2228.80315479176,-1.03618102721644,0.174929296841643,-5.92342761289697,3.15299553512346e-09,1.03918106432737e-07,6.98330877545799,"Down-regulated","X",152468150,152479387,-1,"protein_coding","Kctd12b","potassium channel tetramerisation domain containing 12b [Source:MGI Symbol;Acc:MGI:2444667]"
"ENSMUSG00000018930",19.4860224270133,2.5758024985526,0.434909328306939,5.92261956895694,3.16853266043552e-09,1.04263897178185e-07,6.98186604603715,"Up-regulated","11",83553410,83555509,1,"protein_coding","Ccl4","chemokine (C-C motif) ligand 4 [Source:MGI Symbol;Acc:MGI:98261]"
"ENSMUSG00000083116",8.58473289286898,6.91126084564739,1.16784861381941,5.91794241468023,3.25994055728204e-09,1.0710122673487e-07,6.97020555474113,"Up-regulated","2",24068846,24070329,1,"processed_pseudogene","Gm13410","predicted gene 13410 [Source:MGI Symbol;Acc:MGI:3650681]"
"ENSMUSG00000035621",1774.70217114963,1.08739429528103,0.184153866651426,5.90481381169852,3.53045241484423e-09,1.15804443099613e-07,6.93627477759799,"Up-regulated","10",79984106,79994202,1,"protein_coding","Midn","midnolin [Source:MGI Symbol;Acc:MGI:1890222]"
"ENSMUSG00000016283",15.3737802962872,2.64982555162042,0.449896722102596,5.88985298500606,3.86539331820726e-09,1.25594894529486e-07,6.90102801444228,"Up-regulated","17",37791742,37794443,-1,"protein_coding","H2-M2","histocompatibility 2, M region locus 2 [Source:MGI Symbol;Acc:MGI:95914]"
"ENSMUSG00000005718",77.8621789932069,-1.23250156042691,0.209763336454422,-5.87567675676587,4.2111935025435e-09,1.35763359953294e-07,6.86721742237631,"Down-regulated","16",4362525,4377718,-1,"protein_coding","Tfap4","transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]"
"ENSMUSG00000046006",100.745691907655,-1.05885346417719,0.180865261769212,-5.85437719670189,4.78800840437702e-09,1.52456384709478e-07,6.81685438313178,"Down-regulated","13",110489150,110493733,-1,"protein_coding","Gapt","Grb2-binding adaptor, transmembrane [Source:MGI Symbol;Acc:MGI:3608341]"
"ENSMUSG00000082791",7.72068505320091,6.72948171577284,1.15000740290565,5.85168556199716,4.86615957735176e-09,1.54468798258025e-07,6.81115923217997,"Up-regulated","6",117974168,117974953,1,"processed_pseudogene","Gm4875","predicted gene 4875 [Source:MGI Symbol;Acc:MGI:3648108]"
"ENSMUSG00000043795",199.077390621431,-1.46070361804204,0.250009079121954,-5.84260228937328,5.13916102059409e-09,1.6238648698865e-07,6.7894501134596,"Down-regulated","7",142044811,142060508,-1,"protein_coding","Prr33","proline rich 33 [Source:MGI Symbol;Acc:MGI:3642289]"
"ENSMUSG00000059325",93.6541650632846,1.49772009168811,0.256470336911705,5.83974002499838,5.22823422891671e-09,1.64948794413075e-07,6.78265085430271,"Up-regulated","5",77234835,77262968,-1,"protein_coding","Hopx","HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]"
"ENSMUSG00000020812",205.920506222799,1.0418373770318,0.17870479528952,5.82993520315962,5.54489027111365e-09,1.73089361710821e-07,6.76172962358772,"Up-regulated","11",116562430,116575898,1,"lncRNA","Snhg16","small nucleolar RNA host gene 16 [Source:MGI Symbol;Acc:MGI:1913543]"
"ENSMUSG00000042439",101.730696452322,1.41570618073941,0.24289428691561,5.82848694679788,5.59321709719441e-09,1.74072035110727e-07,6.75927099322845,"Up-regulated","18",65712983,65822514,1,"protein_coding","Zfp532","zinc finger protein 532 [Source:MGI Symbol;Acc:MGI:3036282]"
"ENSMUSG00000090215",15.7641197589797,3.360957946153,0.577049239016679,5.82438675749792,5.73226903415277e-09,1.77365281781971e-07,6.7511313867936,"Up-regulated","7",103978678,103986116,1,"protein_coding","Trim34b","tripartite motif-containing 34B [Source:MGI Symbol;Acc:MGI:4821264]"
"ENSMUSG00000028524",54.1083796599871,2.4365592996074,0.418442462958579,5.82292552811159,5.78263270530225e-09,1.78621980351377e-07,6.74806509999422,"Up-regulated","4",102598494,102830825,1,"protein_coding","Sgip1","SH3-domain GRB2-like (endophilin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1920344]"
"ENSMUSG00000003541",302.188461255733,1.96528805745421,0.337748139076217,5.81879758932061,5.92724573120238e-09,1.82815720948205e-07,6.7379864605306,"Up-regulated","17",36132576,36133815,1,"protein_coding","Ier3","immediate early response 3 [Source:MGI Symbol;Acc:MGI:104814]"
"ENSMUSG00000090243",11.8077181214279,4.39775577561581,0.756469014810918,5.81353061329953,6.11687792803788e-09,1.87544929351488e-07,6.72689467336577,"Up-regulated","1",43825070,43826348,1,"processed_pseudogene","Gm16103","predicted gene 16103 [Source:MGI Symbol;Acc:MGI:3802086]"
"ENSMUSG00000021362",63.0442251825077,-1.89061660874792,0.327115531713169,-5.77966016730048,7.48516646936295e-09,2.25482456398521e-07,6.64688724263617,"Down-regulated","13",41254903,41264511,-1,"protein_coding","Gcm2","glial cells missing homolog 2 [Source:MGI Symbol;Acc:MGI:1861438]"
"ENSMUSG00000032607",39.3500237587886,-1.8709188745538,0.324668904656563,-5.76254408020034,8.28553934837118e-09,2.46715663737883e-07,6.60780327670006,"Down-regulated","9",108174052,108179501,1,"protein_coding","Amt","aminomethyltransferase [Source:MGI Symbol;Acc:MGI:3646700]"
"ENSMUSG00000073402",318.294248641262,7.03276596017008,1.22050413922639,5.76218116280029,8.30338006242032e-09,2.46891149625778e-07,6.6074944780615,"Up-regulated","17",36475335,36479429,-1,"protein_coding","Gm8909","predicted gene 8909 [Source:MGI Symbol;Acc:MGI:3704134]"
"ENSMUSG00000036611",1750.76323342838,1.07125805296421,0.186396507175086,5.74720025176202,9.07332500860746e-09,2.67857516146962e-07,6.5720961627115,"Up-regulated","9",25392843,25515406,1,"protein_coding","Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1 [Source:MGI Symbol;Acc:MGI:1914734]"
"ENSMUSG00000090665",17.3650286658225,-2.99494859662236,0.521448933378986,-5.74351274863123,9.27323786091984e-09,2.7336870241927e-07,6.5632512086587,"Down-regulated","10",99279906,99281681,1,"processed_pseudogene","Gad1-ps","glutamate decarboxylase 1, pseudogene [Source:MGI Symbol;Acc:MGI:95633]"
"ENSMUSG00000041754",73.3828396853457,1.38337559108933,0.240991589592645,5.74034800727981,9.44821877819925e-09,2.77734624539812e-07,6.55636997437574,"Up-regulated","17",48554805,48565869,1,"protein_coding","Trem3","triggering receptor expressed on myeloid cells 3 [Source:MGI Symbol;Acc:MGI:1930003]"
"ENSMUSG00000024912",14.7838040339668,7.38245754924453,1.28742238576872,5.73429329088174,9.79197634431509e-09,2.87430669254647e-07,6.54146689390037,"Up-regulated","19",5497575,5505974,1,"protein_coding","Fosl1","fos-like antigen 1 [Source:MGI Symbol;Acc:MGI:107179]"
"ENSMUSG00000023243",109.036556725309,-1.87930052061743,0.329010729389387,-5.71197335754135,1.11673574597611e-08,3.23212103509751e-07,6.4905123843174,"Down-regulated","14",20190125,20231877,-1,"protein_coding","Kcnk5","potassium channel, subfamily K, member 5 [Source:MGI Symbol;Acc:MGI:1336175]"
"ENSMUSG00000047347",13.0802891618998,5.41285965143863,0.949024712627509,5.70360242406371,1.17301498389981e-08,3.37609396132167e-07,6.47158547486758,"Up-regulated","15",82400512,82403479,1,"processed_pseudogene","Tdg-ps","thymine DNA glycosylase, pseudogene [Source:MGI Symbol;Acc:MGI:3645587]"
"ENSMUSG00000110569",11.6493389584066,6.55189747144637,1.14962645876377,5.69915333933062,1.20403891563344e-08,3.46056525612864e-07,6.46085295682364,"Up-regulated","8",72156849,72157612,-1,"processed_pseudogene","Gm18860","predicted gene, 18860 [Source:MGI Symbol;Acc:MGI:5011045]"
"ENSMUSG00000113836",103.831979181997,-1.51258009714601,0.267653483045153,-5.65126252024464,1.59273622469169e-08,4.4418210638669e-07,6.35243894073137,"Down-regulated","13",62163419,62198800,1,"transcribed_processed_pseudogene","Gm3325","predicted gene 3325 [Source:MGI Symbol;Acc:MGI:3781503]"
"ENSMUSG00000026447",127.196055327034,-1.14337727735145,0.202366739101814,-5.65002570296988,1.60423848185006e-08,4.46786903334657e-07,6.34989956584482,"Down-regulated","1",132973405,133036425,1,"protein_coding","Pik3c2b","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:MGI Symbol;Acc:MGI:2685045]"
"ENSMUSG00000121166",60.1460209430197,1.70510713825757,0.302078823406855,5.64457686582368,1.65587989477148e-08,4.60548560234895e-07,6.33672457104763,"Up-regulated","5",89356080,89356956,-1,"lncRNA","","novel transcript, antisense to Slc4a4and KO:Slc4a4"
"ENSMUSG00000052117",575.815120140144,-1.37782840811462,0.244245652183205,-5.64115838214035,1.68909896060465e-08,4.68526577461678e-07,6.32926576845269,"Down-regulated","4",57908483,57916297,-1,"protein_coding","D630039A03Rik","RIKEN cDNA D630039A03 gene [Source:MGI Symbol;Acc:MGI:2442889]"
"ENSMUSG00000000489",125.577294566069,2.03484220349347,0.360762584281346,5.64039147115813,1.69663980915819e-08,4.69987421665602e-07,6.32791376498837,"Up-regulated","15",79880075,79899178,-1,"protein_coding","Pdgfb","platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]"
"ENSMUSG00000047798",7595.29687895073,1.09713261405528,0.194623419854779,5.63720756152534,1.72829753724949e-08,4.76965166441747e-07,6.32151333704905,"Up-regulated","11",115007040,115024818,-1,"protein_coding","Cd300lf","CD300 molecule like family member F [Source:MGI Symbol;Acc:MGI:2442359]"
"ENSMUSG00000033852",161.335577343113,-1.19081491156853,0.211366087413391,-5.633897689744,1.76181565716913e-08,4.84792550671106e-07,6.31444406216538,"Down-regulated","2",119857974,119873514,1,"protein_coding","Gm28042","predicted gene, 28042 [Source:MGI Symbol;Acc:MGI:5547778]"
"ENSMUSG00000038437",1254.56141981919,1.13340986500741,0.201378369322347,5.62826021891736,1.82036328015379e-08,4.98249101779842e-07,6.30255347555253,"Up-regulated","11",97554240,97576289,1,"protein_coding","Mllt6","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6 [Source:MGI Symbol;Acc:MGI:1935145]"
"ENSMUSG00000022408",236.382548598768,1.04378727115407,0.185571204125028,5.6247265090268,1.85802106999529e-08,5.07883669463661e-07,6.29423575129001,"Up-regulated","15",80556048,80584626,1,"protein_coding","Fam83f","family with sequence similarity 83, member F [Source:MGI Symbol;Acc:MGI:2146227]"
"ENSMUSG00000078308",23.8988258663359,2.04802984850269,0.364185663161846,5.62358724042505,1.87032239832939e-08,5.10570837007621e-07,6.29194399503191,"Up-regulated","9",51532725,51566427,-1,"lncRNA","Gm47854","predicted gene, 47854 [Source:MGI Symbol;Acc:MGI:6097063]"
"ENSMUSG00000032528",365.413979208039,-1.6882124640504,0.301151700759504,-5.60585399249857,2.07230605957322e-08,5.64218771028729e-07,6.24855246937068,"Down-regulated","9",121471782,121502020,1,"protein_coding","Vipr1","vasoactive intestinal peptide receptor 1 [Source:MGI Symbol;Acc:MGI:109272]"
"ENSMUSG00000071176",106.203423484679,1.33873438661285,0.238851963428044,5.60487076345997,2.08410410334932e-08,5.66684359154127e-07,6.24665877399481,"Up-regulated","8",14961663,15051085,1,"protein_coding","Arhgef10","Rho guanine nucleotide exchange factor (GEF) 10 [Source:MGI Symbol;Acc:MGI:2444453]"
"ENSMUSG00000029822",533.030444283744,-1.11517742978969,0.199062233160633,-5.60215472359236,2.117034498304e-08,5.74881969874536e-07,6.24042131199551,"Down-regulated","6",50270310,50433181,-1,"protein_coding","Osbpl3","oxysterol binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1918970]"
"ENSMUSG00000085095",275.484448089701,1.29565849389993,0.231411215788288,5.59894424082404,2.15661143342504e-08,5.84860567870452e-07,6.23294765839999,"Up-regulated","7",99309337,99316707,1,"lncRNA","Gm15635","predicted gene 15635 [Source:MGI Symbol;Acc:MGI:3783079]"
"ENSMUSG00000082286",76.2061118995997,-1.63903965433495,0.292835568202411,-5.59713310919262,2.17925389320495e-08,5.90226496763831e-07,6.22898129781807,"Down-regulated","11",3076006,3081004,1,"transcribed_unprocessed_pseudogene","Pisd-ps1","phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]"
"ENSMUSG00000117730",6.66339732087489,6.53368662399645,1.16873689043796,5.59038281195016,2.26569552235154e-08,6.09643202726491e-07,6.21492426404233,"Up-regulated","18",33517451,33518008,-1,"processed_pseudogene","Gm5503","predicted gene 5503 [Source:MGI Symbol;Acc:MGI:3646950]"
"ENSMUSG00000055069",53.9620598760818,-1.65059241079874,0.295451645239512,-5.58667530675167,2.31457889834693e-08,6.21986644139654e-07,6.20621894077337,"Down-regulated","9",53595410,53617532,-1,"protein_coding","Rab39","RAB39, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442855]"
"ENSMUSG00000036896",24.5325449002233,-2.82886457508689,0.506477388963693,-5.58537189759854,2.33200632038178e-08,6.25855981957006e-07,6.20352559240808,"Down-regulated","4",136617115,136620376,-1,"protein_coding","C1qc","complement component 1, q subcomponent, C chain [Source:MGI Symbol;Acc:MGI:88225]"
"ENSMUSG00000069830",64.8300951749093,-1.32186817452613,0.237444399793274,-5.56706401867971,2.59067235509674e-08,6.87243186368089e-07,6.1628895572501,"Down-regulated","11",70983062,71035530,-1,"protein_coding","Nlrp1a","NLR family, pyrin domain containing 1A [Source:MGI Symbol;Acc:MGI:2684861]"
"ENSMUSG00000049916",38.1628869471538,1.9473976637682,0.350067232030149,5.56292473441355,2.65290330551279e-08,7.00156408792105e-07,6.15480493157493,"Up-regulated","16",16931262,16943031,-1,"protein_coding","2610318N02Rik","RIKEN cDNA 2610318N02 gene [Source:MGI Symbol;Acc:MGI:1917708]"
"ENSMUSG00000032648",54.1290869075159,2.87072791483079,0.516387982160284,5.55924617536846,2.70942314158387e-08,7.14161087000391e-07,6.14620381720878,"Up-regulated","19",6434429,6448489,1,"protein_coding","Pygm","muscle glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97830]"
"ENSMUSG00000053647",19.5559788492848,3.52066458451447,0.633609693255998,5.5565194503614,2.7520706660048e-08,7.22637106899482e-07,6.14107974148385,"Up-regulated","5",139408906,139413555,1,"protein_coding","Gper1","G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104]"
"ENSMUSG00000106609",192.773754055893,1.38398391418477,0.249286153066834,5.55178816455849,2.82762121673489e-08,7.39655600554766e-07,6.13097044999187,"Up-regulated","5",43941388,43943459,-1,"TEC","Gm43181","predicted gene 43181 [Source:MGI Symbol;Acc:MGI:5663318]"
"ENSMUSG00000031762",1633.98175371896,2.92180816589992,0.526400354691769,5.55054368762872,2.84782530656385e-08,7.43998861695853e-07,6.12842772891593,"Up-regulated","8",94899292,94900196,1,"protein_coding","Mt2","metallothionein 2 [Source:MGI Symbol;Acc:MGI:97172]"
"ENSMUSG00000000776",429.637714584774,1.07690556958439,0.194029434096169,5.5502175461205,2.85314333749872e-08,7.44447058957209e-07,6.12816618148503,"Up-regulated","14",70676197,70680887,-1,"protein_coding","Polr3d","polymerase (RNA) III (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1914315]"
"ENSMUSG00000118138",133.8622594465,1.19530284161549,0.215481819381962,5.54711689851059,2.904185823657e-08,7.55856423751535e-07,6.12156069166047,"Up-regulated","19",9842288,9846359,-1,"lncRNA","Gm50322","predicted gene, 50322 [Source:MGI Symbol;Acc:MGI:6303183]"
"ENSMUSG00000030795",5189.58367187877,1.04453933478969,0.188519685144145,5.54074410845221,3.01189064696648e-08,7.81918595723146e-07,6.10683845828091,"Up-regulated","7",127566629,127584873,1,"protein_coding","Fus","fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]"
"ENSMUSG00000028134",586.7706727763,1.10517725588884,0.199588470400744,5.53728005264935,3.07205120268177e-08,7.95538071471414e-07,6.09933903181336,"Up-regulated","3",119512391,119578115,-1,"protein_coding","Ptbp2","polypyrimidine tract binding protein 2 [Source:MGI Symbol;Acc:MGI:1860489]"
"ENSMUSG00000052392",269.54853836382,1.10826257615096,0.200522444096598,5.52687546346221,3.25984184466525e-08,8.37868553731436e-07,6.07682410889571,"Up-regulated","12",84085153,84095375,1,"protein_coding","Acot4","acyl-CoA thioesterase 4 [Source:MGI Symbol;Acc:MGI:2159621]"
"ENSMUSG00000102918",95.1500428223192,-1.61444888460701,0.292234670518665,-5.52449468689546,3.30435235346775e-08,8.48253930241131e-07,6.07147411944815,"Down-regulated","18",37939417,37974926,1,"protein_coding","Pcdhgc3","protocadherin gamma subfamily C, 3 [Source:MGI Symbol;Acc:MGI:1935201]"
"ENSMUSG00000078139",8.97243912435416,6.94436518455498,1.26117775626995,5.50625409465958,3.66549366212339e-08,9.37463605437412e-07,6.02804558361572,"Up-regulated","13",21679393,21681316,1,"protein_coding","AK157302","cDNA sequence AK157302 [Source:MGI Symbol;Acc:MGI:3574096]"
"ENSMUSG00000060427",273.718755193423,1.03688659073219,0.188488735783194,5.50105334636469,3.77528951749427e-08,9.6197728580788e-07,6.01683518239541,"Up-regulated","8",70063508,70078199,-1,"protein_coding","Zfp868","zinc finger protein 868 [Source:MGI Symbol;Acc:MGI:2142546]"
"ENSMUSG00000019987",23.2132360805652,2.78955896688771,0.507430594968365,5.49741973493265,3.85388633835128e-08,9.79588698425944e-07,6.00895623400012,"Up-regulated","10",24791119,24803382,-1,"protein_coding","Arg1","arginase, liver [Source:MGI Symbol;Acc:MGI:88070]"
"ENSMUSG00000050714",89.6618703980155,-1.08791232746094,0.197947611003165,-5.49596088554737,3.88588640006226e-08,9.86509121096888e-07,6.00589889497972,"Down-regulated","2",37322180,37333147,-1,"protein_coding","Zbtb26","zinc finger and BTB domain containing 26 [Source:MGI Symbol;Acc:MGI:2444402]"
"ENSMUSG00000028197",21.367485070566,7.52657301856066,1.3702277472838,5.49293577909263,3.95306572700096e-08,1.00110420647641e-06,5.99952071378721,"Up-regulated","3",144998233,145257766,1,"protein_coding","Col24a1","collagen, type XXIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1918605]"
"ENSMUSG00000064280",51.2285729988804,2.2044741791197,0.402312469013952,5.4795074697107,4.26511442835302e-08,1.07486084953555e-06,5.96864775546042,"Up-regulated","5",21497959,21629675,-1,"protein_coding","Ccdc146","coiled-coil domain containing 146 [Source:MGI Symbol;Acc:MGI:1922422]"
"ENSMUSG00000103160",57.9979921845611,-1.7044756460294,0.311181987413587,-5.47742387082325,4.31562578637836e-08,1.0849441225731e-06,5.96459262852796,"Down-regulated","14",22042504,22046168,1,"TEC","C130012C08Rik","RIKEN cDNA C130012C08 gene [Source:MGI Symbol;Acc:MGI:2145684]"
"ENSMUSG00000091575",244.918356682397,-1.41274873315683,0.258637387293654,-5.46227576739635,4.70069099270418e-08,1.16895041352866e-06,5.93220391106881,"Down-regulated","3",106389298,106393229,-1,"lncRNA","2010016I18Rik","RIKEN cDNA 2010016I18 gene [Source:MGI Symbol;Acc:MGI:1916456]"
"ENSMUSG00000074158",95.4445904557299,-1.08229457413459,0.198631308270803,-5.44876124291065,5.0721847951233e-08,1.24930511074163e-06,5.90333148337982,"Down-regulated","7",42258950,42292012,-1,"protein_coding","Zfp976","zinc finger protein 976 [Source:MGI Symbol;Acc:MGI:3036263]"
"ENSMUSG00000105881",95.465998975579,-1.22694767004337,0.225212374194983,-5.44795850773772,5.09512399149677e-08,1.2534611581462e-06,5.90188911927587,"Down-regulated","5",123276764,123280109,1,"lncRNA","4932422M17Rik","RIKEN cDNA 4932422M17 gene [Source:MGI Symbol;Acc:MGI:1921616]"
"ENSMUSG00000109812",77.4163055809292,-1.21671972758014,0.223373943813518,-5.4470083072711,5.12240717254168e-08,1.25867472319351e-06,5.90008648925204,"Down-regulated","8",91603209,91605104,1,"TEC","Gm45640","predicted gene 45640 [Source:MGI Symbol;Acc:MGI:5791476]"
"ENSMUSG00000100029",60.2130121213181,-1.47092352329383,0.270537128533998,-5.43704862716831,5.41703580616162e-08,1.32476976253645e-06,5.87785959308443,"Down-regulated","7",30584456,30585871,1,"lncRNA","D7Ertd128e","DNA segment, Chr 7, ERATO Doi 128, expressed [Source:MGI Symbol;Acc:MGI:1098716]"
"ENSMUSG00000031574",96.1851231481422,1.10196361034355,0.202845648969006,5.43252278737279,5.55628555214243e-08,1.35476525088324e-06,5.86813595134184,"Up-regulated","8",26296583,26306010,1,"protein_coding","Star","steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760]"
"ENSMUSG00000006362",240.392765542808,-1.47511155384525,0.271683540696263,-5.42952123660077,5.65054293161984e-08,1.37052194462352e-06,5.86311400620066,"Down-regulated","8",123351880,123425848,-1,"protein_coding","Cbfa2t3","CBFA2/RUNX1 translocation partner 3 [Source:MGI Symbol;Acc:MGI:1338013]"
"ENSMUSG00000014599",58.5512824736289,2.8854137631529,0.53156339233886,5.42816492771856,5.69364150606911e-08,1.37935640941287e-06,5.86032350275666,"Up-regulated","3",107648364,107667785,-1,"protein_coding","Csf1","colony stimulating factor 1 (macrophage) [Source:MGI Symbol;Acc:MGI:1339753]"
"ENSMUSG00000032010",405.368876432736,1.26775192178969,0.23361396861043,5.42669571229179,5.7406872567288e-08,1.38912531803631e-06,5.85725857321369,"Up-regulated","9",43978318,44006924,1,"protein_coding","Usp2","ubiquitin specific peptidase 2 [Source:MGI Symbol;Acc:MGI:1858178]"
"ENSMUSG00000040451",1040.48187760392,1.36481618926752,0.251953089006729,5.41694564908102,6.06257597372182e-08,1.45354690676737e-06,5.83757094874286,"Up-regulated","19",32100127,32367114,-1,"protein_coding","Sgms1","sphingomyelin synthase 1 [Source:MGI Symbol;Acc:MGI:2444110]"
"ENSMUSG00000118241",7.55766591350629,6.62377581687102,1.22465616835682,5.40868203502248,6.34902342195965e-08,1.51329376026293e-06,5.82007675864063,"Up-regulated","18",85865405,85866854,-1,"processed_pseudogene","Gm5824","predicted gene 5824 [Source:MGI Symbol;Acc:MGI:3649139]"
"ENSMUSG00000100801",2151.81103483918,8.11292790540539,1.50036443366976,5.40730486763263,6.39801869438187e-08,1.52321493455531e-06,5.81723881084303,"Up-regulated","5",5831615,5833555,-1,"processed_pseudogene","Gm15459","predicted gene 15459 [Source:MGI Symbol;Acc:MGI:3705702]"
"ENSMUSG00000025314",2704.05631140375,1.20695253877153,0.223424480282696,5.40206040647106,6.58797555937724e-08,1.5576717955896e-06,5.80752404369797,"Up-regulated","2",90260098,90410939,-1,"protein_coding","Ptprj","protein tyrosine phosphatase, receptor type, J [Source:MGI Symbol;Acc:MGI:104574]"
"ENSMUSG00000026628",1459.81394888677,2.14124907771022,0.396933799331355,5.39447404407791,6.87245601950481e-08,1.61937632432231e-06,5.7906522145049,"Up-regulated","1",190902493,190950236,-1,"protein_coding","Atf3","activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384]"
"ENSMUSG00000020282",198.252940970543,1.06439035948524,0.197643055173787,5.38541745648144,7.22766989201575e-08,1.69342174964292e-06,5.77123486662103,"Up-regulated","11",32159585,32172300,-1,"protein_coding","Rhbdf1","rhomboid 5 homolog 1 [Source:MGI Symbol;Acc:MGI:104328]"
"ENSMUSG00000111521",106.885435763396,1.08058533382518,0.200842545001148,5.38026110861624,7.43778795187195e-08,1.73295823430405e-06,5.76121190400845,"Up-regulated","9",45841410,45845036,1,"lncRNA","Gm48529","predicted gene, 48529 [Source:MGI Symbol;Acc:MGI:6098068]"
"ENSMUSG00000091373",17.5750468349338,6.35649720510213,1.18306721650977,5.37289607589226,7.74819896854998e-08,1.799062153765e-06,5.74495383244606,"Up-regulated","17",36377000,36378645,-1,"unprocessed_pseudogene","Gm8810","predicted gene 8810 [Source:MGI Symbol;Acc:MGI:3779814]"
"ENSMUSG00000013236",1149.40280303508,1.10304685961662,0.205380035733641,5.37075989726269,7.84055446983407e-08,1.8143903484784e-06,5.74126927297994,"Up-regulated","17",56719426,56783483,-1,"protein_coding","Ptprs","protein tyrosine phosphatase, receptor type, S [Source:MGI Symbol;Acc:MGI:97815]"
"ENSMUSG00000121008",50.4473111633522,-1.39460906445287,0.260133100958918,-5.36113650785685,8.26999922674237e-08,1.89888371134035e-06,5.72150163087625,"Down-regulated","6",82979797,82981945,-1,"lncRNA","","novel transcript, antisense to KO:RP23-238I17.3and M1ap"
"ENSMUSG00000090641",60.9293123407556,-1.36250264424711,0.254161118137743,-5.36078316868555,8.28619284910984e-08,1.90049029108607e-06,5.72113434470782,"Down-regulated","13",67186660,67209234,-1,"protein_coding","Zfp712","zinc finger protein 712 [Source:MGI Symbol;Acc:MGI:1925501]"
"ENSMUSG00000075511",142.324928488445,1.31407588490387,0.24538204285381,5.35522432538697,8.54503360651357e-08,1.9511946903713e-06,5.70969939450325,"Up-regulated","15",83238048,83251483,-1,"lncRNA","1700001L05Rik","RIKEN cDNA 1700001L05 gene [Source:MGI Symbol;Acc:MGI:1916541]"
"ENSMUSG00000024063",156.075421185527,-1.02067776134275,0.191085054266917,-5.34148400699628,9.2188750590616e-08,2.09119707020316e-06,5.67960503821585,"Down-regulated","17",73225300,73248942,1,"protein_coding","Lbh","limb-bud and heart [Source:MGI Symbol;Acc:MGI:1925139]"
"ENSMUSG00000028337",2353.60168253687,1.11142951066676,0.208138640907288,5.33985186903295,9.3022557053417e-08,2.10548865444563e-06,5.67664709445978,"Up-regulated","4",46536937,46602202,-1,"protein_coding","Coro2a","coronin, actin binding protein 2A [Source:MGI Symbol;Acc:MGI:1345966]"
"ENSMUSG00000114172",56.9193086806307,-1.3980443314487,0.262491544449899,-5.32605472827162,1.00368901091607e-07,2.26185751478522e-06,5.64553475683389,"Down-regulated","13",62787700,62791066,-1,"processed_pseudogene","Gm36298","predicted gene, 36298 [Source:MGI Symbol;Acc:MGI:5595457]"
